mean,var,azm,SWH,direction
0.061,1.8472,110.6007,0.561430752,80.18533325
0.0042,0.0121,136.6337,0.583834648,276.3908081
0.0039,0.0179,151.0775,0.504891098,171.2285919
0.0243,0.2815,113.5807,0.960059106,42.10626221
0.0353,0.6503,117.7587,0.886095166,233.5539551
0.0087,0.0423,125.3684,0.372690886,42.56088257
0.0138,0.1325,165.2903,0.344919682,87.39297485
0.0132,0.0911,120.412,0.84759295,185.4090271
0.0077,0.0343,192.9838,1.12696135,191.2006226
0.016,0.1459,118.5625,0.508096337,194.7113495
0.0193,0.1897,120.8804,0.538800716,79.06812286
0.002,0.0021,154.4061,0.109543979,29.75386047
0.011,0.077,120.5227,0.421564907,64.29589844
0.0219,0.2515,114.5008,1.007948041,257.0742493
0.0162,0.1487,107.3513,0.567670047,238.0925751
0.0063,0.0254,129.1763,0.596114039,287.3797302
0.0037,0.0096,128.3451,0.547914624,277.1485291
0.0203,0.2242,118.4574,1.174977303,270.2063599
0.0014,0.0017,163.4081,0.153220534,10.43962097
0.0184,0.1772,109.861,0.407952279,82.68218994
0.0096,0.0553,110.5348,0.479537934,45.53610229
0.0108,0.0758,115.5824,0.207079202,101.4378662
0.0055,0.0166,115.5197,0.435430169,232.4071503
0.0101,0.0849,118.2302,0.425188243,166.7738037
0.0039,0.0118,121.4627,0.142005175,7.143539429
0.0079,0.0411,141.2105,0.564434648,40.66465759
0.0135,0.0901,110.7686,0.455342919,232.3106995
0.0021,0.0022,181.8543,1.071216464,218.0380249
0.0037,0.0134,158.7543,0.344288737,186.2368317
0.0112,0.0606,117.6419,0.377923012,27.12582397
0.0148,0.1241,112.9319,0.576617837,235.2319183
0.0237,0.3212,112.5288,2.079089165,191.1791992
0.0094,0.0489,111.1256,1.164483786,335.5387573
0.0034,0.0075,114.5444,0.281283706,249.2469788
0.0304,0.5091,118.2186,1.155169725,44.50015259
0.0261,0.4261,117.546,2.158643246,189.3809357
0.0118,0.0778,123.0028,0.780801356,219.1382599
0.0115,0.0635,109.4397,0.494453549,40.60751343
0.0145,0.1323,131.6344,0.183358133,107.6744995
0.0244,0.3017,119.5974,0.660276055,231.6125641
0.0079,0.0778,125.5515,1.48005724,162.0153809
0.0085,0.04,115.8133,0.643126011,264.2884216
0.021,0.2499,129.1319,0.437044412,141.2189178
0.0144,0.1101,115.7904,0.52972126,77.27413177
0.0111,0.0613,107.6295,0.576729,29.19792938
0.0005,0.0,105.5001,0.196593583,29.19061279
0.001,0.0004,109.0602,0.223630801,170.977356
0.0044,0.0116,114.4768,0.351721853,239.6244354
0.024,0.3036,103.0504,0.942258358,237.1651306
0.0072,0.0297,117.0422,0.446477175,232.7576752
0.0277,0.3975,111.7254,0.679524899,79.67297363
0.0017,0.001,114.3291,0.64443469,45.51196289
0.0158,0.1457,121.2882,0.85825026,202.1194611
0.0153,0.1308,111.0419,1.159215093,142.5223083
0.0249,0.3442,115.5508,1.048879743,135.293457
0.0054,0.0166,123.0927,0.457593501,220.6548462
0.0091,0.0487,127.9192,0.646526933,10.33491516
0.0203,0.211,113.4773,0.707642138,43.88006592
0.0076,0.037,117.2788,0.402964741,174.675415
0.0197,0.2462,117.1666,1.134312868,261.6760864
0.0063,0.0244,115.2703,0.599384427,200.1113586
0.0019,0.001,139.4336,0.215398014,165.5982666
0.0012,0.0005,104.7102,0.101805717,182.348053
0.0017,0.0008,115.8594,0.150558159,50.19648743
0.0347,0.5956,117.9924,0.680293202,62.70083618
0.0156,0.1498,144.9439,0.317183435,115.8298492
0.0292,0.4809,127.428,0.719351411,80.32633972
0.0103,0.056,117.77,0.161731616,165.6564484
0.0053,0.0188,113.1347,0.506674409,250.5310364
0.0052,0.0269,178.3134,0.733704627,171.9755859
0.0246,0.3288,108.2631,0.65055728,66.83213806
0.0104,0.0715,116.607,0.206121281,98.76010132
0.0049,0.0172,119.8671,0.507144034,266.2128296
0.0043,0.015,112.8934,0.332574427,1.437011719
0.0037,0.0121,163.6761,0.229469746,213.8266296
0.0066,0.0276,116.2376,0.516407073,203.1499634
0.0258,0.3875,126.7252,0.974942803,192.6407166
0.0249,0.3467,118.7989,1.125887036,250.4862061
0.0093,0.0475,117.7366,0.464603007,239.0436096
0.0015,0.0021,112.2687,0.189498499,206.724762
0.0443,1.2323,115.0681,2.242088318,177.8820801
0.052,1.554,127.2353,1.713075399,39.23893738
0.0103,0.0576,135.469,0.317664683,192.2217712
0.0122,0.0815,114.2029,0.483635485,37.00524902
0.0082,0.0382,118.8897,0.555211008,234.7679443
0.0165,0.1477,107.9147,0.503785908,145.4425049
0.0063,0.0525,162.6413,1.143536329,164.9038391
0.0027,0.0099,172.7392,0.403377354,178.1202393
0.0414,0.9031,127.4376,0.61498487,62.64630127
0.0402,0.8498,118.3673,0.333991289,82.32475281
0.0084,0.0408,110.4683,0.432193667,82.6472168
0.0091,0.0508,118.6722,0.558699548,284.096405
0.0098,0.0598,125.0672,0.577896118,44.53146362
0.009,0.0553,110.9248,0.201253012,148.2423248
0.0058,0.0225,115.9197,0.307396144,228.6538544
0.0143,0.1476,138.7788,1.184653521,207.3225403
0.0058,0.0283,198.1371,0.399930239,169.7393494
0.0043,0.0105,111.7782,0.403560966,17.05284119
0.0044,0.0139,123.5148,0.187146246,57.42326355
0.0072,0.0357,118.6981,0.291603267,59.86076355
0.0064,0.0265,123.9837,0.230572268,53.27293396
0.0358,0.7044,113.1186,0.809760809,237.2940674
0.0079,0.0383,115.4615,0.406970948,83.19345093
0.0025,0.0053,121.156,0.275115132,195.7632904
0.0017,0.0007,108.5078,0.225428566,23.29998779
0.0105,0.082,162.0362,0.507086158,48.94845581
0.0052,0.0184,140.126,0.585722625,215.2780304
0.0101,0.0671,124.9628,0.496759742,248.6032867
0.0306,0.5158,113.5151,1.016663313,192.5713806
0.0102,0.0721,117.36,1.175260663,210.7195129
0.0064,0.0245,124.1061,0.680644751,236.2921295
0.0146,0.116,134.1218,0.767718673,254.2335815
0.0088,0.0422,115.7962,0.397925258,53.95220947
0.0015,0.0005,111.2284,0.174582615,45.05477905
0.0248,0.3561,109.1509,1.374228954,146.3305664
0.0074,0.0328,110.0688,1.185379863,166.116272
0.0121,0.0742,112.9561,0.454067469,54.54943848
0.0164,0.1523,127.9859,0.48439616,149.150238
0.0238,0.3205,117.6768,1.068305492,142.947525
0.0536,1.7336,115.3734,1.059702992,243.1042633
0.007,0.0356,118.5154,0.182551593,156.8528442
0.0339,0.6814,117.3719,1.960328817,185.0442963
0.0058,0.02,119.3222,0.415194392,236.827713
0.0064,0.025,117.3618,0.454720676,238.9829102
0.0743,3.0179,117.7599,0.980766058,68.40991974
0.0082,0.0342,112.2091,0.673486054,206.2415466
0.0143,0.134,114.132,0.542211831,197.3581085
0.0141,0.1419,174.0062,0.194292337,204.3112335
0.0711,2.6373,116.7382,0.675202787,77.54022217
0.0004,0.0,108.3966,0.253368855,192.6793823
0.013,0.0917,124.626,0.460947633,76.93650818
0.0516,1.5403,114.5484,0.862763345,242.1541901
0.0246,0.3388,115.5917,0.416847348,132.6429291
0.0085,0.0439,114.7134,0.56088835,234.4758453
0.0343,0.8854,154.258,1.84830606,188.9957581
0.0129,0.0837,117.9897,0.70945847,218.6542358
0.0153,0.1797,141.0063,1.494973898,204.5774841
0.037,0.8188,115.9387,1.448797941,176.2984924
0.0148,0.1305,116.1471,0.790634274,208.1102905
0.0288,0.613,127.7056,0.119914033,22.24530029
0.0098,0.0575,131.6015,0.165924728,165.1810303
0.0073,0.0571,132.8401,1.039952517,167.3004456
0.0096,0.054,116.374,0.440705806,237.370285
0.0085,0.0416,122.2486,0.37182495,224.6904602
0.0085,0.0379,144.1467,0.772034407,239.3796387
0.015,0.1368,132.0324,1.735895514,198.2407227
0.0085,0.0419,111.5342,0.541151047,236.1701813
0.0149,0.1431,140.1182,0.469011247,65.88638306
0.022,0.2455,115.5288,0.765947819,42.44987488
0.0097,0.0606,117.1779,0.539905429,37.61965942
0.0039,0.0087,109.3104,0.328099489,357.5147095
0.0039,0.0118,118.2707,0.205908373,355.6609802
0.0054,0.018,127.352,0.826637745,200.8622894
0.0083,0.0356,113.0833,0.630964041,213.8284454
0.0113,0.1375,146.979,0.455032378,67.09671021
0.0078,0.0379,126.0264,1.383607149,189.0785217
0.0072,0.0288,115.9454,0.936240017,354.6525879
0.0214,0.2796,113.3506,2.186776876,191.3849945
0.0075,0.0303,116.8334,0.728412271,341.9807434
0.0033,0.0088,128.052,0.21616134,190.7303925
0.0079,0.0498,115.0445,0.429322839,66.80615234
0.0035,0.0085,121.8254,0.358301938,51.02578735
0.0068,0.0242,113.9477,0.845715165,350.690155
0.0049,0.0132,108.0039,0.591060281,4.094650269
0.0074,0.0275,107.8501,0.920658767,339.6444397
0.0101,0.0651,117.927,0.212547123,100.1407471
0.0016,0.0022,107.3782,0.20672965,62.62512207
0.019,0.2214,120.8814,0.974678516,176.897583
0.0115,0.0747,121.5092,0.643483043,246.9574127
0.0142,0.1252,115.9616,1.67907846,200.8457336
0.002,0.0005,125.2137,0.11246831,137.7520447
0.0043,0.012,120.799,0.302146196,251.9768829
0.0053,0.0177,113.4714,0.690317154,21.78092957
0.0203,0.2172,115.6109,0.27215609,110.771698
0.0789,3.4361,109.8461,0.740353107,71.27539063
0.0022,0.0014,118.4092,0.182647437,76.86955261
0.014,0.1439,111.7195,1.622975588,164.7621155
0.0911,5.5625,152.5474,1.230908632,17.23282623
0.0206,0.2198,116.2372,0.240642503,90.9757843
0.0038,0.0096,112.3742,0.266749144,6.34487915
0.0048,0.0229,126.1168,0.19225505,95.04455566
0.0062,0.0216,119.9388,0.238474727,198.9548798
0.0039,0.0183,183.324,0.258102745,172.5794067
0.0044,0.0154,109.9778,0.373991102,21.5546875
0.0084,0.0481,119.5488,0.535693705,276.5077209
0.0155,0.1204,122.7188,0.561820269,64.75915527
0.0056,0.0217,127.2203,0.545236588,277.0797424
0.0126,0.0891,123.7865,0.813418746,261.9846802
0.0075,0.0344,120.158,0.321193486,24.35386658
0.013,0.0995,110.3412,0.507574856,229.6127014
0.0132,0.0949,118.5429,0.485352397,213.3180237
0.0343,0.6786,114.7148,1.320741415,46.59609985
0.0067,0.0339,126.9934,0.207769156,94.10687256
0.0016,0.0021,118.0063,0.219036415,271.7341614
0.0117,0.0673,117.4347,0.439788848,30.70796204
0.0056,0.0179,113.8796,0.3864654,237.2527466
0.0101,0.0634,115.5983,0.536911547,245.2149353
0.0087,0.0361,111.9444,0.453139096,29.50598145
0.0036,0.0118,153.1789,0.364333332,51.81195068
0.0415,0.9165,117.7855,0.668579757,68.15158081
0.0083,0.0394,113.624,0.393404603,66.24316406
0.0086,0.0367,122.2262,0.596580327,235.8751373
0.0042,0.0113,124.2868,0.315701485,11.42993164
0.0112,0.0671,127.4283,0.589490354,285.0749817
0.0091,0.0437,120.1748,1.021720648,346.8612976
0.0095,0.0512,104.8986,0.400955111,80.77255249
0.0116,0.0792,116.3673,0.204159692,150.9258728
0.0074,0.0356,142.5935,0.697541595,269.3020325
0.0113,0.1012,143.3792,1.83510673,197.4947205
0.0257,0.3473,113.5826,1.492350221,180.5780487
0.026,0.421,114.8375,1.894841909,191.2531433
0.0027,0.0055,115.3832,0.221352965,189.2067719
0.0027,0.0063,118.5783,0.220469579,193.6291046
0.0192,0.1896,118.4319,0.959579229,32.36247253
0.0094,0.0572,143.5433,0.627072036,274.4940186
0.0089,0.0398,120.1695,0.684016585,218.6563263
0.0123,0.0764,112.9,0.607498229,235.1859436
0.001,0.0009,134.578,0.280799776,192.849823
0.0079,0.0435,123.7562,0.422024429,166.3741455
0.0063,0.0299,134.4402,0.284144789,55.70404053
0.0146,0.1231,117.8173,0.539655983,228.9453278
0.0043,0.0111,109.6902,0.603080988,276.575592
0.0135,0.0942,120.2942,0.830265403,221.2500763
0.0069,0.0316,137.8459,0.539660335,232.9181519
0.0006,0.0,108.2483,0.307253122,185.6436615
0.0106,0.0814,122.4184,0.527338803,45.50274658
0.0066,0.0244,124.1304,0.804917574,0.305236816
0.013,0.152,184.5148,0.411531329,85.81329346
0.0011,0.0002,111.4913,0.141748667,158.7548218
0.0098,0.1025,163.4355,0.284907162,80.27850342
0.0083,0.0658,131.6471,0.421367377,169.3852234
0.0016,0.0011,117.9548,0.205606446,16.7598877
0.0052,0.0229,114.4007,0.200053543,92.32055664
0.006,0.0236,107.7455,0.311722219,228.305481
0.0041,0.0134,115.6489,0.622626662,267.91922
0.015,0.1377,120.6127,0.491504848,185.2993164
0.0122,0.0821,117.9534,0.833175659,214.7695923
0.0121,0.1103,145.1931,0.490151525,150.9514008
0.0012,0.0002,106.7032,0.148140132,158.7371826
0.0061,0.0297,156.764,0.60679388,168.1489563
0.0165,0.1584,112.3868,0.910794854,167.6424866
0.0444,1.2465,124.7185,1.106774926,252.7261047
0.0102,0.0565,107.3715,0.610438585,17.36087036
0.0078,0.0442,173.3141,0.174778908,157.9080505
0.0753,3.1498,113.6324,1.072511673,50.6781311
0.0116,0.0837,106.2664,1.549926639,204.719986
0.0063,0.0226,112.1936,1.024078369,0.844665527
0.0157,0.151,121.9823,0.518045723,51.128479
0.0227,0.2643,124.7055,0.727175117,234.9612579
0.0092,0.0568,120.5699,0.852260828,355.262146
0.0127,0.1325,123.5405,0.896989107,317.3258057
0.0091,0.0514,117.1366,0.542862296,36.49888611
0.0397,1.1098,118.5302,2.311669827,178.5736237
0.0145,0.1099,114.27,0.769750357,219.9298096
0.0105,0.0652,115.8804,0.68368274,188.9407501
0.0161,0.1345,119.0057,0.4984577,79.22801208
0.0281,0.4957,121.7666,1.243278503,163.765625
0.0163,0.186,149.7161,0.550989032,55.12310791
0.0243,0.3287,112.3704,1.11848855,249.8849182
0.0189,0.2631,112.0585,1.133721709,262.8266907
0.0312,0.5381,120.2077,0.722848058,59.41351318
0.012,0.0969,112.3469,0.495968997,158.7430115
0.0134,0.1078,118.3264,0.511107683,237.2064514
0.008,0.035,121.95,0.531196713,249.0392303
0.0046,0.0212,152.8417,0.223128051,162.5545349
0.0113,0.0629,106.5158,0.853972316,3.319976807
0.0057,0.0242,151.198,0.527600706,48.46990967
0.0125,0.1006,112.0895,0.566863954,42.03036499
0.021,0.2684,110.5695,1.422814369,153.9223633
0.0138,0.1004,113.8866,0.505093396,218.7852325
0.0075,0.0646,166.1552,0.388374984,78.30691528
0.0231,0.2753,113.8233,0.613071978,57.9839325
0.0065,0.0217,113.0896,0.635772824,211.2151947
0.0022,0.0046,125.6699,0.208477229,68.08752441
0.0088,0.0398,110.4257,0.990999579,344.194397
0.017,0.1744,110.6629,0.769958079,189.5216522
0.001,0.0003,108.3694,0.158410728,15.32347107
0.0069,0.0241,113.6155,0.364982069,55.27638245
0.0424,1.0734,118.0455,1.420619845,165.9181519
0.0074,0.0303,113.193,1.272136211,171.2261047
0.0118,0.0913,114.5624,1.756310344,200.6201324
0.0454,1.1041,113.7247,0.67940861,224.6611023
0.0061,0.0262,118.8545,0.514863789,265.7739868
0.0046,0.0122,111.3341,0.410289973,356.7520752
0.0037,0.0087,114.5584,0.309545398,244.8070374
0.0207,0.2674,144.9916,0.125273854,33.40977478
0.016,0.1688,130.2476,0.473816395,38.34773254
0.0068,0.0342,118.7267,0.269360483,62.50350952
0.0368,0.7815,126.1616,1.165887713,188.8200989
0.0096,0.048,107.6373,0.346079916,26.68834686
0.0091,0.0504,120.6692,0.517262995,245.045517
0.0093,0.0836,114.355,1.207744122,205.6095734
0.0083,0.0434,114.1531,0.745859802,27.80072021
0.0137,0.112,114.1565,0.196443245,91.49038696
0.0021,0.0033,128.5188,0.234657168,191.2056274
0.0045,0.012,125.4755,0.451747894,14.54202271
0.0064,0.0243,137.451,0.536399543,254.5630798
0.0121,0.1026,178.8806,0.498595059,224.1456909
0.015,0.1241,116.6587,0.383838564,14.51213074
0.006,0.0194,112.7004,0.354005724,32.56390381
0.0303,0.5628,125.4889,2.102892399,185.0860596
0.01,0.0574,109.8842,0.503641248,254.0765686
0.0076,0.03,120.547,0.534273744,264.4150391
0.0144,0.1151,116.4877,0.906422377,210.078125
0.0077,0.0549,166.9457,0.387499869,60.07957458
0.0118,0.0812,113.3748,0.479825199,77.49014282
0.0175,0.1744,113.3943,0.884613693,199.4736023
0.0174,0.1614,116.4841,0.565342665,193.014801
0.0331,0.5549,107.5568,0.616111636,61.95874023
0.0497,1.3973,112.399,1.643508554,42.85269165
0.056,1.6125,115.1123,0.653324008,71.23756409
0.0179,0.1973,117.3386,2.035166264,192.9592896
0.0019,0.0008,114.2449,0.244914293,38.22740936
0.0195,0.203,110.8826,0.435929805,141.7833252
0.0215,0.2601,132.0254,0.953219116,57.90997314
0.0018,0.0012,113.4066,0.209804401,38.81124878
0.0145,0.1118,116.0697,0.448798835,224.3292389
0.0057,0.0229,116.2855,0.450739831,56.94458008
0.0017,0.0009,110.5559,0.505819798,56.09286499
0.0124,0.0797,113.6756,0.443333924,225.2512817
0.011,0.0693,126.5992,0.539558589,30.69390869
0.0166,0.1724,119.3372,2.036966085,193.6743927
0.0073,0.033,120.1314,0.466658145,47.66171265
0.015,0.1218,115.6646,0.66260469,223.7810669
0.0113,0.1295,189.6939,0.480737925,71.88830566
0.0014,0.0003,112.3852,0.101760305,142.6386108
0.0124,0.0748,112.1397,0.630480528,232.9918976
0.001,0.001,130.1046,0.19590719,304.7627563
0.0136,0.1104,115.8429,0.142327458,123.1330566
0.011,0.0594,111.7296,0.563633204,226.8236084
0.0404,0.9651,126.2275,1.477856874,44.97114563
0.0375,0.7932,113.887,0.981638908,178.3272095
0.0525,1.5524,117.086,1.431362867,43.95526123
0.017,0.1541,117.6419,0.99231118,258.6273499
0.015,0.1305,113.3822,0.505046844,198.71875
0.0089,0.0468,127.9034,0.799469173,275.9372864
0.0045,0.0133,112.7181,0.326708883,246.4212341
0.0145,0.1199,121.8149,0.674112082,177.2585449
0.0174,0.1858,118.688,1.125566483,137.9416199
0.0049,0.0226,181.6006,0.274045587,38.63742065
0.0178,0.1815,116.2993,1.900514126,193.059906
0.0166,0.1612,117.6597,0.612265766,182.4190216
0.0067,0.0266,118.8369,0.572181106,285.6903992
0.0206,0.2213,112.0689,0.428566784,55.85031128
0.0242,0.3299,126.4534,0.430468798,136.8641968
0.0267,0.4534,116.8857,2.109268665,185.1479492
0.0089,0.0505,122.1294,0.150017127,185.70755
0.0051,0.0168,115.2059,0.336170077,23.72888184
0.0341,0.607,112.7949,0.768249393,232.843399
0.0067,0.032,127.8954,0.299782008,53.50344849
0.045,1.0846,118.4152,0.585695744,57.68031311
0.0142,0.1364,136.3427,0.450653285,79.99479675
0.0051,0.0145,126.8956,0.484205246,350.4486694
0.0329,0.692,122.9634,1.29279089,168.3552551
0.0148,0.1424,113.8036,1.580665827,203.3610535
0.0146,0.1276,122.6806,0.433905065,148.7637177
0.0057,0.0219,120.1746,0.558621168,29.24630737
0.0105,0.0715,126.2456,0.515933156,162.6936646
0.0119,0.0886,113.4785,0.440885216,226.4558563
0.0066,0.0218,115.079,0.893054903,230.0617371
0.0406,0.957,110.4012,1.461528182,167.4810944
0.0075,0.0458,160.0008,0.91160202,167.3269958
0.0079,0.0401,119.0326,0.65269351,10.39610291
0.0088,0.0402,115.2878,1.007160068,346.253479
0.007,0.0306,111.1615,0.234450549,28.17939758
0.0465,1.0855,107.3229,0.791063428,49.84472656
0.0185,0.1859,115.9486,0.668762028,41.70013428
0.0075,0.0295,119.9728,0.790336013,352.3899536
0.0086,0.0441,119.9891,0.660555303,268.8833313
0.0055,0.0221,139.6962,0.189090326,183.4139404
0.0079,0.0454,155.3304,0.390443832,73.18453979
0.0408,0.8765,121.1613,0.459949195,86.89797974
0.0081,0.0424,115.1403,0.54529202,205.754425
0.0077,0.0331,119.2684,0.204129949,165.6308594
0.0016,0.0005,113.3842,0.199105531,68.27542114
0.0107,0.063,120.1659,0.527272582,64.4335022
0.0311,0.58,118.2834,1.212612391,46.86697388
0.0102,0.0557,120.3779,0.725332856,21.16317749
0.0054,0.03,190.9243,0.223609492,90.65124512
0.034,0.7211,115.5192,1.894431353,188.4391174
0.0105,0.0749,136.1809,1.587397814,203.4506378
0.0034,0.0083,118.6503,0.395033091,196.5580139
0.0098,0.0575,127.5024,0.569396734,44.10595703
0.0206,0.2516,126.844,0.218726188,139.818512
0.0098,0.0528,111.9554,0.600869179,253.2816925
0.0304,0.5359,116.5765,1.997647762,174.8883362
0.0073,0.0329,118.2881,0.244299412,217.4620819
0.0143,0.1339,130.4207,0.742120504,221.3851471
0.0094,0.0579,139.3692,1.301312923,204.0191956
0.0176,0.16,120.8083,0.304416895,71.0366745
0.0054,0.0177,120.1686,0.814089775,357.835968
0.0326,0.673,116.3605,2.209266663,184.3117218
0.001,0.0003,110.9694,0.178982496,76.97480774
0.0174,0.1662,113.361,0.506043851,181.1864166
0.0049,0.0216,116.7082,0.413798094,172.0420837
0.0019,0.0009,116.3907,0.164804459,130.9402924
0.0105,0.061,127.3244,0.580597103,31.56533813
0.0543,1.6393,115.3901,0.580564022,83.18688965
0.0049,0.0152,111.4556,0.604108095,274.8432312
0.0065,0.0381,113.0867,0.290515065,8.7787323
0.0034,0.0122,110.735,0.4057284,173.994812
0.0073,0.0346,116.837,0.588808179,282.3775635
0.037,0.8609,112.5226,1.382142782,165.1004791
0.0012,0.0002,132.6733,0.285829753,216.5767365
0.0077,0.0333,116.4189,1.159577966,164.927063
0.0016,0.0024,135.9893,0.262181401,198.6460571
0.0262,0.393,113.9869,2.119118929,190.5284119
0.0005,0.0,110.3775,0.242015243,209.9227295
0.0317,0.5171,114.9896,0.886814833,76.61105347
0.002,0.0006,114.2029,0.122137174,143.9202576
0.0058,0.0246,113.3202,0.379752636,80.33990479
0.0044,0.011,118.8334,0.415815413,12.76239014
0.0038,0.0115,115.4521,0.224473745,1.745796204
0.0092,0.053,112.444,0.506789744,46.45600891
0.0189,0.2109,110.164,0.685647488,172.3727417
0.0257,0.3527,108.8832,0.712982535,227.7704468
0.0244,0.3293,115.4515,0.433826447,36.10255432
0.0087,0.0467,124.6777,0.892564833,275.9957581
0.0106,0.0605,114.3708,0.398303986,53.78572083
0.0128,0.0842,110.4014,0.673161924,228.4441071
0.002,0.0045,166.6872,0.269068718,187.3695679
0.0164,0.1374,109.475,0.762227237,243.7518463
0.012,0.0937,151.478,0.192999274,102.2705078
0.0361,0.6894,116.0041,0.583595037,75.23088074
0.0132,0.0994,133.0501,0.298564881,95.49671936
0.0181,0.171,129.3945,0.498471379,235.5391235
0.0054,0.0264,141.1578,0.387014121,167.7375641
0.0069,0.0345,131.2474,0.263508767,61.50663757
0.0412,0.9656,112.7455,1.217985868,164.3260498
0.0022,0.0039,184.6717,0.218884602,59.65681458
0.0011,0.0002,103.076,0.204923153,65.29093933
0.0111,0.1823,149.8844,0.40845567,64.72041321
0.0131,0.1076,127.2391,0.224634886,100.8151474
0.0073,0.0364,119.4753,0.55254662,285.6326904
0.0152,0.1261,120.8102,0.399579704,148.6090393
0.0012,0.0006,120.9145,0.319772124,203.7066345
0.0145,0.1207,118.3604,0.891747177,260.4404297
0.001,0.0003,114.6989,0.480936706,184.3119354
0.0107,0.0649,110.0369,0.445015401,235.5557861
0.0086,0.0422,117.497,0.341634512,78.90965271
0.0158,0.1321,111.1942,0.494019121,196.8378601
0.0155,0.1231,116.4196,0.414532244,54.17156982
0.0221,0.2769,114.7764,1.403460622,150.0901794
0.0073,0.0402,135.1122,0.145590186,166.0363159
0.0085,0.0469,115.9316,0.525288343,292.04953
0.009,0.0511,118.5451,1.271378756,204.7733307
0.0231,0.3361,121.455,1.95368278,190.1418762
0.0157,0.137,112.5057,0.789802134,219.3669128
0.0102,0.0562,135.2316,0.680214286,232.0171814
0.0046,0.0115,104.2567,0.553155601,276.5098877
0.0143,0.1152,115.0709,0.437571108,144.8028259
0.0078,0.046,154.0558,0.449442863,45.12313843
0.0028,0.0065,149.4159,0.260479629,157.933075
0.0082,0.0405,116.5502,1.037142754,161.6464539
0.005,0.0243,189.6635,0.223682478,161.6648254
0.0118,0.0861,119.3517,0.219009399,102.2111206
0.0046,0.0126,115.9812,0.542170763,17.51879883
0.015,0.1256,114.4783,0.677547812,183.2810822
0.0044,0.0126,115.2509,0.600879014,276.335907
0.0113,0.0746,115.2636,0.791415334,6.90663147
0.0297,0.4505,112.6714,0.759986401,69.98739624
0.0139,0.1412,118.8167,1.751323938,199.4048004
0.0017,0.0035,197.2724,0.215395793,53.67666626
0.0234,0.2982,119.6649,0.664508879,232.0960236
0.0422,0.9869,114.554,1.084459782,259.9518127
0.009,0.0476,121.4028,0.460317016,239.1669617
0.0178,0.1897,109.6971,1.887326837,193.7381287
0.003,0.0077,120.1684,0.229133695,206.8022614
0.001,0.0004,124.0248,0.266266972,178.9850922
0.0071,0.0263,112.7498,0.998086691,333.5651245
0.0013,0.0003,127.5314,0.110789858,110.4934921
0.0406,0.8705,112.8455,0.949185252,232.3000641
0.009,0.0504,122.0768,0.769566774,358.663147
0.0109,0.067,108.255,0.377292365,53.09637451
0.0214,0.3057,109.9166,1.52150774,159.1255188
0.0191,0.2013,112.2896,1.155455828,298.5552368
0.008,0.0613,199.2764,0.380717635,76.53969574
0.0103,0.058,118.6807,0.36664331,77.50723267
0.0033,0.0084,110.5274,0.210655645,178.4241486
0.0034,0.0084,120.7357,0.311122954,330.9425659
0.0231,0.3319,134.7179,0.539569616,69.75888062
0.0077,0.0295,117.8877,0.852712095,347.7861938
0.0027,0.0051,125.1163,0.246864527,256.4169312
0.0101,0.0593,122.527,0.590601087,19.37806702
0.0155,0.1539,114.4086,0.460086495,70.4679718
0.0149,0.1336,114.0103,1.561056018,202.5648651
0.0031,0.0089,119.4982,0.130557626,31.34238434
0.009,0.0568,112.2984,0.614178121,17.88284302
0.0047,0.0142,114.5334,0.236390054,12.43981934
0.0087,0.0492,132.5424,0.170056552,160.1932373
0.0158,0.1362,134.8458,0.542428255,74.77539063
0.0017,0.0013,112.7347,0.260304391,181.5256958
0.0109,0.0673,112.8335,0.863888502,356.5922852
0.0084,0.0393,114.1355,0.557411611,27.81939697
0.0021,0.0011,111.6626,0.234137923,60.83071899
0.0111,0.082,114.8436,0.484119534,56.64245605
0.0056,0.0167,108.6106,0.561347425,276.9262085
0.0084,0.0417,114.2058,0.213333979,127.8334656
0.006,0.0239,115.9215,0.508890748,210.6264648
0.0018,0.0009,103.3065,0.194828063,53.99563599
0.0197,0.217,113.4884,0.536016524,50.06607056
0.0148,0.1224,114.1839,0.532679915,240.2645111
0.0096,0.0539,109.1271,0.515371203,38.1633606
0.0235,0.3105,116.3175,0.420955598,136.3181
0.0011,0.0003,110.7437,0.146462247,5.553466797
0.0035,0.0101,179.6135,0.228013337,192.7570496
0.0131,0.093,115.3529,0.994857311,186.2297974
0.0185,0.1834,114.1388,0.53694427,232.933075
0.001,0.0003,109.6415,0.172685817,104.9841309
0.0087,0.0559,126.3816,0.554890096,205.9519806
0.0125,0.0992,115.5445,1.502294183,203.6411743
0.0122,0.1028,116.1088,0.242140651,139.2207031
0.0113,0.0775,117.1157,0.416772366,163.1874695
0.001,0.001,132.5049,0.259266973,200.982254
0.0845,3.7928,115.0058,0.751828194,72.02835083
0.025,0.3217,111.2376,1.021118879,242.5913849
0.0024,0.0025,110.4293,0.240136713,34.98132324
0.0259,0.3317,117.2329,0.470483482,87.56643677
0.0074,0.0611,155.0152,0.414038837,74.10769653
0.0021,0.0013,112.3918,0.209049493,57.83782959
0.0102,0.0497,114.0107,0.475782305,36.0513916
0.0091,0.0475,121.7099,0.335688353,52.1076355
0.0177,0.1642,120.6456,0.651669025,234.1585693
0.0103,0.0555,109.7915,0.505013287,249.2761536
0.0372,0.792,132.5248,0.704108,224.1844788
